geneEntrezID	geneName	stat	dbsnp	snpcnt	bin	chr	startpos	endpos	length	strand
66036	MTMR9	0.46351	rs4410870	31	12	8	11142000	11185655	43656	1
66037	BOLL	0.11029	rs700658	4	4	2	198591603	198650938	59336	-1
6604	SMARCD3	0.11544	rs369386	20	10	7	150936059	150974231	38173	-1
6605	SMARCE1	0.09473	rs1048572	9	6	17	38783972	38804103	20132	-1
6608	SMO	0.0833700000000001	rs2735842	4	4	7	128828713	128853386	24674	1
6609	SMPD1	0.0885	rs2723660	5	4	11	6411644	6416228	4585	1
661	POLR3D	0.08846	rs13249656	2	2	8	22102619	22108680	6062	1
6611	SMS	0.67157	rs5951678	21	10	X	21958691	22012955	54265	1
6612	SUMO3	0.09016	rs2329902	3	3	21	46225532	46238044	12513	-1
6613	SUMO2	0.0799	rs729405	1	1	17	73163825	73179098	15274	-1
6614	SIGLEC1	0.14835	rs3859664	11	7	20	3667617	3687775	20159	-1
6615	SNAI1	0.12487	rs6020178	9	6	20	48599513	48605423	5911	1
6616	SNAP25	0.74638	rs11908233	93	15	20	10199477	10288066	88590	1
6617	SNAPC1	0.2993	rs217666	9	6	14	62229075	62263146	34072	1
6619	SNAPC3	0.20699	rs10738395	23	11	9	15422782	15461627	38846	1
662	BNIP1	0.18534	rs255293	9	6	5	172571445	172591390	19946	1
6620	SNCB	0.09007	rs11739753	3	3	5	176047210	176057557	10348	-1
6621	SNAPC4	0.11838	rs11145861	8	6	9	139270029	139292889	22861	-1
6622	SNCA	0.13703	rs4122861	46	13	4	90645250	90759447	114198	-1
6623	SNCG	0.12889	rs760112	3	3	10	88718288	88723017	4730	1
6624	FSCN1	0.18098	rs3801004	5	4	7	5632436	5646287	13852	1
6625	SNRNP70	0.08684	rs4802552	1	1	19	49588465	49611870	23406	1
6626	SNRPA	0.11441	rs2607414	6	5	19	41256759	41271297	14539	1
6627	SNRPA1	0.1368	rs12909636	6	5	15	101821715	101835460	13746	-1
6628	SNRPB	0.10325	rs6049288	3	3	20	2442281	2451499	9219	-1
6629	SNRPB2	0.1541	rs2423999	33	12	20	16710609	16722417	11809	1
663	BNIP2	0.41458	rs6151588	23	11	15	59955061	59981642	26582	-1
6631	SNRPC	0.08973	rs2764208	7	5	6	34724871	34741634	16764	1
6634	SNRPD3	0.09668	rs5760475	4	4	22	24951618	24968509	16892	1
6635	SNRPE	0.10118	rs6702792	9	6	1	203830740	203840280	9541	1
6636	SNRPF	0.24889	rs11108304	14	8	12	96252709	96260238	7530	1
6637	SNRPG	0.09334	rs2862185	4	4	2	70508510	70520869	12360	-1
6638	SNRPN	0.75484	rs1498300	61	14	15	25068794	25223729	154936	1
664	BNIP3	0.14761	rs11146471	20	10	10	133781204	133795435	14232	-1
6640	SNTA1	0.0853	rs6088214	2	2	20	31995763	32031698	35936	-1
6641	SNTB1	0.41475	rs7015798	84	15	8	121547985	121824309	276325	-1
6642	SNX1	0.0886400000000001	rs10162981	5	4	15	64388083	64436433	48351	1
6643	SNX2	0.18474	rs6869140	19	10	5	122110750	122165803	55054	1
6645	SNTB2	0.0915	rs7199566	7	5	16	69221050	69342955	121906	1
6646	SOAT1	0.13338	rs2152318	26	11	1	179262849	179327815	64967	1
6647	SOD1	0.11541	rs2070421	6	5	21	33031935	33041244	9310	1
6648	SOD2	0.31167	rs2758317	14	8	6	160100148	160114353	14206	-1
6649	SOD3	0.1331	rs13133551	16	9	4	24797085	24802467	5383	1
665	BNIP3L	0.2748	rs12164179	17	9	8	26240523	26270644	30122	1
6650	SOLH	0.08616	rs743967	1	1	16	577856	604636	26781	1
6652	SORD	0.52264	rs2854442	4	4	15	45315302	45367287	51986	1
6653	SORL1	0.17329	rs676160	68	14	11	121322912	121504471	181560	1
6654	SOS1	0.1408	rs13033392	20	10	2	39208690	39347604	138915	-1
6655	SOS2	0.12343	rs1543425	17	9	14	50583846	50698099	114254	-1
6656	SOX1	0.21747	rs7334739	19	10	13	112721913	112726020	4108	1
6657	SOX2	0.13169	rs6792695	5	4	3	181429712	181432224	2513	1
6658	SOX3	0.10425	rs35661031	6	5	X	139585152	139587225	2074	-1
6659	SOX4	0.60021	rs9466124	7	5	6	21593972	21598850	4879	1
666	BOK	0.09052	rs4675800	8	6	2	242498146	242513553	15408	1
6660	SOX5	0.68867	rs11047441	293	15	12	23685231	24715383	1030153	-1
6662	SOX9	0.44385	rs1047956	33	12	17	70117161	70122561	5401	1
6663	SOX10	0.10345	rs139896	7	5	22	38368319	38380539	12221	-1
6664	SOX11	0.14701	rs7604153	37	13	2	5832799	5841517	8719	1
6666	SOX12	0.11518	rs6049002	4	4	20	306239	310868	4630	1
6667	SP1	0.10031	rs10876447	4	4	12	53773979	53810230	36252	1
6668	SP2	0.16837	rs11654010	9	6	17	45973516	46006323	32808	1
667	DST	0.16693	rs3800026	37	13	6	56322785	56507694	184910	-1
6670	SP3	0.14314	rs4972423	31	12	2	174771187	174830430	59244	-1
6671	SP4	0.23043	rs17144483	41	13	7	21467689	21554162	86474	1
6672	SP100	0.54837	rs10205096	50	14	2	231280871	231410317	129447	1
6674	SPAG1	0.09666	rs2514683	15	9	8	101170263	101254132	83870	1
6675	UAP1	0.11551	rs16863381	10	7	1	162531296	162569633	38338	1
6676	SPAG4	0.09044	rs6060499	4	4	20	34203809	34208965	5157	1
6677	SPAM1	0.16398	rs17146516	12	8	7	123565286	123611464	46179	1
6678	SPARC	0.16439	rs967527	34	12	5	151040657	151066615	25959	-1
668	FOXL2	0.13409	rs4894366	8	6	3	138663066	138665982	2917	-1
6683	SPAST	0.16048	rs13006495	6	5	2	32288680	32382706	94027	1
6687	SPG7	0.70184	rs2056310	17	9	16	89574805	89624174	49370	1
6688	SPI1	0.69829	rs11828339	5	4	11	47376409	47400127	23719	-1
6689	SPIB	0.21437	rs3745516	2	2	19	50922195	50934310	12116	1
669	BPGM	0.24073	rs10488453	49	14	7	134331531	134364568	33038	1
6690	SPINK1	0.28119	rs1025489	15	9	5	147204143	147211260	7118	-1
6691	SPINK2	0.12127	rs17087194	20	10	4	57676034	57687893	11860	-1
6692	SPINT1	0.12357	rs689594	4	4	15	41136246	41149853	13608	1
6693	SPN	0.3157	rs8048560	7	5	16	29674271	29681828	7558	1
6694	SPP2	0.16533	rs250931	34	12	2	234959346	234985776	26431	1
6695	SPOCK1	0.33142	rs17171382	227	15	5	136310987	136835018	524032	-1
6696	SPP1	0.35695	rs2728119	20	10	4	88896802	88904563	7762	1
6697	SPR	0.08969	rs1561245	1	1	2	73114512	73119289	4778	1
6698	SPRR1A	0.0938	rs4240867	7	5	1	152956564	152958290	1727	1
6699	SPRR1B	0.10045	rs407103	9	6	1	153003679	153005376	1698	1
670	BPHL	0.08761	rs17136184	2	2	6	3118926	3153432	34507	1
6700	SPRR2A	0.0897	rs12083211	2	2	1	153028596	153029988	1393	-1
6701	SPRR2B	0.08658	rs377182	7	5	1	153042717	153044084	1368	-1
6703	SPRR2D	0.08172	rs409986	4	4	1	153012201	153013594	1394	-1
6704	SPRR2E	0.09717	rs11205192	3	3	1	153065611	153067001	1391	-1
6705	SPRR2F	0.10981	rs1119266	7	5	1	153084612	153085989	1378	-1
6706	SPRR2G	0.21153	rs547119	17	9	1	153122058	153123427	1370	-1
6707	SPRR3	0.08627	rs3737867	8	6	1	152974223	152976332	2110	1
6708	SPTA1	0.11885	rs2022003	20	10	1	158580496	158656506	76011	-1
6709	SPTAN1	0.12284	rs945834	4	4	9	131314837	131395944	81108	1
671	BPI	0.15681	rs5743507	23	11	20	36932552	36965905	33354	1
6710	SPTB	0.15349	rs17102113	52	14	14	65213001	65289866	76866	-1
6711	SPTBN1	0.19995	rs10181826	102	15	2	54683454	54898583	215130	1
6712	SPTBN2	0.0885	rs615536	1	1	11	66452720	66488870	36151	-1
6713	SQLE	0.08438	rs6470326	4	4	8	126010720	126034525	23806	1
6714	SRC	0.35679	rs6018599	17	9	20	35973088	36033821	60734	1
6715	SRD5A1	0.12239	rs371869	21	10	5	6633500	6669675	36176	1
6716	SRD5A2	0.12437	rs2300703	16	9	2	31749656	31806040	56385	-1
6717	SRI	0.13611	rs43111	5	4	7	87834432	87856308	21877	-1
6718	AKR1D1	0.12957	rs6467735	32	12	7	137761178	137803050	41873	1
672	BRCA1	0.1447	rs8176318	8	6	17	41196312	41277500	81189	-1
6720	SREBF1	0.0851	rs9899634	1	1	17	17714663	17740325	25663	-1
6721	SREBF2	0.78081	rs9620000	16	9	22	42229106	42302375	73270	1
6722	SRF	0.11687	rs9395	2	2	6	43138920	43149244	10325	1
6726	SRP9	0.13219	rs1011382	16	9	1	225965515	225978168	12654	1
6727	SRP14	0.10063	rs749749	5	4	15	40327891	40331389	3499	-1
6728	SRP19	0.10381	rs1093611	10	7	5	112196885	112228776	31892	1
6729	SRP54	0.15636	rs799498	17	9	14	35452104	35498773	46670	1
673	BRAF	0.26003	rs1922283	18	10	7	140433812	140624564	190753	-1
6730	SRP68	0.10052	rs2598434	7	5	17	74034856	74068607	33752	-1
6731	SRP72	0.23559	rs41476944	7	5	4	57333762	57369847	36086	1
6732	SRPK1	0.10337	rs9470162	23	11	6	35800811	35888957	88147	-1
6733	SRPK2	0.27067	rs6968355	35	13	7	104756823	105029341	272519	-1
6734	SRPR	0.11701	rs11220432	2	2	11	126132814	126138877	6064	-1
6737	TRIM21	0.10359	rs765421	22	11	11	4406127	4414926	8800	-1
6738	TROVE2	0.09053	rs10801173	2	2	1	193028552	193060907	32356	1
6741	SSB	0.0875	rs10930375	8	6	2	170655322	170668574	13253	1
6742	SSBP1	0.1049	rs7790888	2	2	7	141438121	141450288	12168	1
6744	SSFA2	0.1074	rs13419200	4	4	2	182756472	182795465	38994	1
6745	SSR1	0.13004	rs9505117	14	8	6	7281283	7313541	32259	-1
6746	SSR2	0.08351	rs1475766	1	1	1	155978839	155990758	11920	-1
6747	SSR3	0.1594	rs9826775	19	10	3	156257929	156272973	15045	-1
675	BRCA2	0.11152	rs11571681	21	10	13	32889617	32973809	84193	1
6750	SST	0.18339	rs1863389	8	6	3	187386694	187388201	1508	-1
6751	SSTR1	0.12668	rs2812098	24	11	14	38677204	38682268	5065	1
6752	SSTR2	0.14716	rs1037261	14	8	17	71161160	71168094	6935	1
6753	SSTR3	0.13736	rs28614056	7	5	22	37602245	37608353	6109	-1
6754	SSTR4	0.34105	rs6048489	21	10	20	23016057	23017314	1258	1
6755	SSTR5	0.16584	rs11862437	6	5	16	1122756	1131454	8699	1
6756	SSX1	0.13676	rs5906588	10	7	X	48114797	48126879	12083	1
6758	SSX5	0.17245	rs5906572	8	6	X	48045656	48056199	10544	-1
676	BRDT	0.10792	rs4658286	17	9	1	92414928	92479985	65058	1
6760	SS18	0.12357	rs17224425	21	10	18	23596217	23670611	74395	-1
6764	ST5	0.3371	rs4929908	53	14	11	8714899	8932498	217600	-1
6767	ST13	0.08702	rs138342	2	2	22	41220599	41252687	32089	-1
6768	ST14	0.14424	rs4479000	13	8	11	130029682	130080257	50576	1
6769	STAC	0.32358	rs9917806	52	14	3	36422097	36589496	167400	1
677	ZFP36L1	0.12013	rs194741	16	9	14	69254372	69262960	8589	-1
6770	STAR	0.0925	rs2070348	2	2	8	38000218	38008600	8383	-1
6772	STAT1	0.14186	rs16833155	20	10	2	191833762	191878976	45215	-1
6774	STAT3	0.10465	rs8069645	12	8	17	40465343	40540513	75171	-1
6775	STAT4	0.35488	rs7572482	46	13	2	191894302	192016322	122021	-1
6776	STAT5A	0.08789	rs12601982	3	3	17	40439565	40463961	24397	1
6777	STAT5B	0.09201	rs6503691	5	4	17	40351195	40428424	77230	-1
6778	STAT6	0.09307	rs324013	3	3	12	57489187	57505196	16010	-1
6779	STATH	0.10248	rs17147943	5	4	4	70861648	70868173	6526	1
678	ZFP36L2	0.11244	rs934227	9	6	2	43449541	43453745	4205	-1
6780	STAU1	0.1115	rs2426143	10	7	20	47729876	47804904	75029	-1
6781	STC1	0.16273	rs10481333	41	13	8	23699434	23712320	12887	-1
6782	HSPA13	0.20167	rs17208193	28	12	21	15743436	15755509	12074	-1
6783	SULT1E1	0.36752	rs1032363	18	10	4	70706930	70725870	18941	-1
6785	ELOVL4	0.13828	rs10806180	32	12	6	80624529	80657315	32787	-1
6786	STIM1	0.16848	rs4910582	52	14	11	3876933	4114440	237508	1
6787	NEK4	0.07919	rs2336545	2	2	3	52744796	52804965	60170	-1
6788	STK3	0.1198	rs2515216	28	12	8	99466859	99954799	487941	-1
6789	STK4	0.28269	rs6073625	22	11	20	43595120	43708594	113475	1
6790	AURKA	0.09865	rs10485805	6	5	20	54944445	54967351	22907	-1
6792	CDKL5	0.26867	rs11094741	13	8	X	18443725	18671749	228025	1
6793	STK10	0.48117	rs4569891	45	13	5	171469074	171615346	146273	-1
6794	STK11	0.0785	rs7252565	1	1	19	1205798	1228434	22637	1
6795	AURKC	0.09148	rs2361128	3	3	19	57742377	57746916	4540	1
680	BRS3	0.40607	rs1203604	9	6	X	135570125	135574598	4474	1
6801	STRN	0.09334	rs3845779	6	5	2	37064841	37193615	128775	-1
6804	STX1A	0.08863	rs2030922	2	2	7	73113535	73134017	20483	-1
6809	STX3	0.13443	rs7947514	22	11	11	59522532	59573355	50824	1
6810	STX4	0.08325	rs17839567	2	2	16	31044903	31051485	6583	1
6811	STX5	0.14558	rs10897294	1	1	11	62574332	62599563	25232	-1
6812	STXBP1	0.19119	rs1573178	9	6	9	130374486	130454995	80510	1
6813	STXBP2	0.09148	rs11883223	2	2	19	7701991	7712759	10769	1
6814	STXBP3	0.17426	rs6680575	13	8	1	109289285	109352148	62864	1
6815	STYX	0.11134	rs17125742	5	4	14	53196883	53241707	44825	1
6817	SULT1A1	0.52476	rs1968752	2	2	16	28616908	28634907	18000	-1
6819	SULT1C2	0.39518	rs4149425	11	7	2	108905095	108926371	21277	1
682	BSG	0.15802	rs2283573	2	2	19	571277	583493	12217	1
6820	SULT2B1	0.28731	rs2665582	7	5	19	49055429	49102684	47256	1
6822	SULT2A1	0.12483	rs2932766	4	4	19	48373723	48389654	15932	-1
6827	SUPT4H1	0.08656	rs2014835	3	3	17	56422539	56429563	7025	-1
6829	SUPT5H	0.09017	rs8107194	5	4	19	39936186	39967310	31125	1
683	BST1	0.1612	rs4464559	26	11	4	15704573	15733796	29224	1
6830	SUPT6H	0.08311	rs9916465	2	2	17	26989302	27029249	39948	1
6832	SUPV3L1	0.09248	rs10823315	4	4	10	70939993	70968849	28857	1
6833	ABCC8	0.17915	rs2355017	40	13	11	17414432	17498449	84018	-1
6834	SURF1	0.0956900000000001	rs658517	1	1	9	136218666	136223361	4696	-1
6836	SURF4	0.09932	rs1179037	3	3	9	136228340	136242970	14631	-1
6838	SURF6	0.11003	rs554710	7	5	9	136197552	136203047	5496	-1
684	BST2	0.10214	rs8107160	3	3	19	17513755	17516384	2630	-1
6840	SVIL	0.49974	rs12264622	155	15	10	29746277	30024730	278454	-1
6843	VAMP1	0.33795	rs11064210	7	5	12	6571403	6579843	8441	-1
6844	VAMP2	0.10206	rs9899533	1	1	17	8062465	8066293	3829	-1
6846	XCL2	0.16586	rs12126216	21	10	1	168510003	168513235	3233	-1
6847	SYCP1	0.14466	rs360576	17	9	1	115397455	115537991	140537	1
685	BTC	0.10519	rs9994873	26	11	4	75671448	75719882	48435	-1
6850	SYK	0.19455	rs1993703	105	15	9	93564012	93660842	96831	1
6853	SYN1	0.09959	rs6520279	9	6	X	47431300	47479256	47957	-1
6854	SYN2	0.23164	rs17671592	16	9	3	12182150	12233532	51383	1
6856	SYPL1	0.13406	rs176470	28	12	7	105730814	105753093	22280	-1
6857	SYT1	0.25186	rs17046133	142	15	12	79257773	79845788	588016	1
686	BTD	0.16965	rs9647358	9	6	3	15643255	15687325	44071	1
6860	SYT4	0.13159	rs1960961	16	9	18	40847857	40857615	9759	-1
6861	SYT5	0.08829	rs6509933	2	2	19	55684469	55691720	7252	-1
6862	T	0.13154	rs10946134	53	14	6	166571144	166582157	11014	-1
6863	TAC1	0.09533	rs11983396	17	9	7	97361271	97369784	8514	1
6865	TACR2	0.09896	rs7077167	8	6	10	71163958	71176674	12717	-1
6866	TAC3	0.09827	rs17119327	2	2	12	57403781	57410344	6564	-1
6867	TACC1	0.13226	rs16887854	30	12	8	38585704	38710546	124843	1
6868	ADAM17	0.07926	rs10929588	1	1	2	9629392	9695917	66526	-1
6869	TACR1	0.16801	rs3771829	67	14	2	75273590	75426645	153056	-1
687	KLF9	0.23567	rs4745006	16	9	9	72999513	73029573	30061	-1
6870	TACR3	0.50869	rs2086646	40	13	4	104510625	104640973	130349	-1
6871	TADA2A	0.11096	rs1616371	5	4	17	35766977	35837226	70250	1
6872	TAF1	0.07992	rs4844148	1	1	X	70586114	70685855	99742	1
6873	TAF2	0.10564	rs2289011	20	10	8	120743014	120845074	102061	-1
6874	TAF4	0.17144	rs2296081	26	11	20	60549854	60640866	91013	-1
6875	TAF4B	0.12751	rs1478285	25	11	18	23806409	23971649	165241	1
6876	TAGLN	0.07972	rs664971	1	1	11	117070040	117075508	5469	1
6877	TAF5	0.27629	rs10883857	1	1	10	105127724	105148822	21099	1
6879	TAF7	0.15921	rs12519400	2	2	5	140698057	140700351	2295	-1
688	KLF5	0.19263	rs4883922	13	8	13	73633142	73651676	18535	1
6880	TAF9	0.09961	rs2010352	4	4	5	68647553	68665840	18288	-1
6882	TAF11	0.08574	rs4646949	1	1	6	34845555	34855848	10294	-1
6883	TAF12	0.08658	rs4316338	1	1	1	28929608	28969604	39997	-1
6884	TAF13	0.07757	rs10466	1	1	1	109606998	109618624	11627	-1
6885	MAP3K7	0.23292	rs1389762	58	14	6	91223292	91297020	73729	-1
6886	TAL1	0.10887	rs11211481	10	7	1	47681963	47695443	13481	-1
6887	TAL2	0.24914	rs10816292	6	5	9	108424738	108425393	656	1
6888	TALDO1	0.08524	rs3895063	4	4	11	747432	765024	17593	1
689	BTF3	0.09358	rs819557	17	9	5	72794250	72801448	7199	1
6890	TAP1	0.09265	rs2071537	4	4	6	32812986	32821748	8763	-1
6891	TAP2	0.25011	rs241438	14	8	6	32789610	32806547	16938	-1
6892	TAPBP	0.17167	rs9277972	2	2	6	33267471	33282164	14694	-1
6894	TARBP1	0.29647	rs2175591	60	14	1	234527059	234614849	87791	-1
6897	TARS	0.13489	rs1595558	16	9	5	33440802	33468196	27395	1
6898	TAT	0.12535	rs4788811	9	6	16	71600754	71610998	10245	-1
6899	TBX1	0.24193	rs5993830	4	4	22	19744226	19771116	26891	1
6900	CNTN2	0.10693	rs3753848	16	9	1	205012340	205047171	34832	1
6901	TAZ	0.08936	rs743549	1	1	X	153639877	153650065	10189	1
6902	TBCA	0.13719	rs464799	57	14	5	76986995	77072185	85191	-1
6903	TBCC	0.1686	rs6908950	9	6	6	42712234	42713884	1651	-1
6904	TBCD	0.11995	rs2271918	37	13	17	80709940	80901062	191123	1
6905	TBCE	0.08566	rs4659838	8	6	1	235530728	235612280	81553	1
6906	SERPINA7	0.32602	rs408928	11	7	X	105277190	105282718	5529	-1
6907	TBL1X	0.14953	rs2521591	85	15	X	9431335	9687780	256446	1
6908	TBP	0.09507	rs3823298	5	4	6	170863421	170881958	18538	1
6909	TBX2	0.09523	rs8068318	1	1	17	59477257	59486827	9571	1
6910	TBX5	0.51362	rs2686573	65	14	12	114791735	114846247	54513	-1
6913	TBX15	0.26513	rs12027178	48	14	1	119425666	119532179	106514	-1
6916	TBXAS1	0.2445	rs7806848	61	14	7	139478047	139720125	242079	1
6917	TCEA1	0.11035	rs11997954	3	3	8	54879116	54935008	55893	-1
6919	TCEA2	0.08043	rs1335579	1	1	20	62688439	62703700	15262	1
6920	TCEA3	0.10433	rs946268	19	10	1	23707555	23751261	43707	-1
692094	MSMP	0.08316	rs10758321	1	1	9	35752987	35754274	1288	-1
6921	TCEB1	0.09151	rs12546223	8	6	8	74857373	74884522	27150	-1
6923	TCEB2	0.08531	rs2009509	4	4	16	2821415	2827297	5883	-1
692312	PPAN-P2RY11	0.091	rs3816556	2	2	19	10216899	10226065	9167	1
6924	TCEB3	0.08351	rs2076345	5	4	1	24069856	24088549	18694	1
6925	TCF4	0.12751	rs9954890	70	14	18	52889562	53303188	413627	-1
6926	TBX3	0.43465	rs7310879	27	12	12	115108059	115121969	13911	-1
6927	HNF1A	0.17611	rs2251468	12	8	12	121416549	121440315	23767	1
6928	HNF1B	0.16297	rs8075185	34	12	17	36046434	36105096	58663	-1
6929	TCF3	0.09197	rs11672429	5	4	19	1609289	1652328	43040	-1
6932	TCF7	0.12381	rs30494	10	7	5	133450402	133483920	33519	1
6934	TCF7L2	0.35006	rs12266632	41	13	10	114710009	114927437	217429	1
6935	ZEB1	0.31442	rs1989410	31	12	10	31608101	31818742	210642	1
6936	GCFC2	0.376	rs2298948	15	9	2	75889831	75938111	48281	-1
6938	TCF12	0.3826	rs2733339	79	14	15	57210833	57580716	369884	1
6939	TCF15	0.11273	rs6085198	7	5	20	584637	590910	6274	-1
694	BTG1	0.09211	rs709222	7	5	12	92534054	92539673	5620	-1
6940	ZNF354A	0.12109	rs10044496	39	13	5	178138522	178157703	19182	-1
6941	TCF19	0.16085	rs3095239	5	4	6	31126303	31131992	5690	1
6942	TCF20	0.20984	rs5751229	19	10	22	42556019	42611445	55427	-1
6943	TCF21	0.35036	rs1208273	19	10	6	134210259	134216675	6417	1
6947	TCN1	0.12059	rs557564	3	3	11	59620281	59634041	13761	-1
6948	TCN2	0.12973	rs5997711	9	6	22	31003070	31023047	19978	1
6949	TCOF1	0.08761	rs2071239	5	4	5	149737202	149779871	42670	1
695	BTK	0.14122	rs1057403	12	8	X	100604435	100641212	36778	-1
6950	TCP1	0.23101	rs2273828	6	5	6	160199530	160210735	11206	-1
6953	TCP10	0.17114	rs12205025	28	12	6	167786577	167797998	11422	-1
6954	TCP11	0.21588	rs9368851	18	10	6	35085848	35109187	23340	-1
6955	TRA@	0.47853	rs10483266	382	15	14	22090057	23021075	931019	1
6957	TRB@	0.49154	rs2040375	126	15	7	141998851	142510972	512122	1
696	BTN1A1	0.08344	rs7765920	2	2	6	26501495	26510653	9159	1
6964	TRD@	0.10922	rs10873018	9	6	14	22891537	22935569	44033	1
6965	TRG@	0.13955	rs10441090	43	13	7	38279625	38407656	128032	-1
6975	TECTB	0.37978	rs17129691	31	12	10	114043493	114063070	19578	1
6988	TCTA	0.10737	rs6997	2	2	3	49449639	49453909	4271	1
699	BUB1	0.18946	rs10204694	5	4	2	111395409	111435684	40276	-1
6990	DYNLT3	0.17981	rs4494038	16	9	X	37698089	37706889	8801	-1
6992	PPP1R11	0.39981	rs2074482	2	2	6	30034932	30038110	3179	1
6993	DYNLT1	0.09784	rs3799195	2	2	6	159057506	159065804	8299	-1
6996	TDG	0.33222	rs4135066	11	7	12	104359593	104382656	23064	1
6997	TDGF1	0.09831	rs12637699	6	5	3	46616045	46623953	7909	1
6999	TDO2	0.13584	rs13125676	12	8	4	156824845	156841558	16714	1
70	ACTC1	0.20432	rs1545484	24	11	15	35080297	35087927	7631	-1
7003	TEAD1	0.60504	rs2033901	89	15	11	12695969	12966284	270316	1
7004	TEAD4	0.17167	rs11062460	23	11	12	3068478	3149842	81365	1
7005	TEAD3	0.18535	rs2076170	3	3	6	35441374	35464861	23488	-1
7006	TEC	0.12127	rs2704425	46	13	4	48137800	48271814	134015	-1
7007	TECTA	0.26979	rs557827	47	13	11	120973375	121061515	88141	1
7008	TEF	0.29188	rs5751086	7	5	22	41763337	41795332	31996	1
701	BUB1B	0.11167	rs12915249	8	6	15	40453210	40513337	60128	1
7010	TEK	0.24533	rs7862217	98	15	9	27109147	27230172	121026	1
7011	TEP1	0.16321	rs7161611	22	11	14	20833826	20881579	47754	-1
7013	TERF1	0.14783	rs17209700	20	10	8	73921097	73959987	38891	1
7014	TERF2	0.20303	rs3743669	5	4	16	69389464	69419874	30411	-1
7015	TERT	0.10688	rs2736122	5	4	5	1253282	1295162	41881	-1
7016	TESK1	0.10709	rs10972524	2	2	9	35605281	35610038	4758	1
7018	TF	0.10534	rs12493168	38	13	3	133464977	133497850	32874	1
7019	TFAM	0.14661	rs2170777	17	9	10	60144903	60158990	14088	1
7020	TFAP2A	0.18275	rs606699	38	13	6	10396916	10419797	22882	-1
7021	TFAP2B	0.14339	rs9381907	16	9	6	50786439	50815326	28888	1
7022	TFAP2C	0.34643	rs6025065	21	10	20	55204358	55214339	9982	1
7023	TFAP4	0.21751	rs251740	6	5	16	4307187	4323001	15815	-1
7024	TFCP2	0.12235	rs12582592	12	8	12	51487539	51566926	79388	-1
7025	NR2F1	0.10484	rs318108	3	3	5	92919043	92929788	10746	1
7026	NR2F2	0.15325	rs2398162	27	12	15	96869157	96883492	14336	1
7027	TFDP1	0.11397	rs9577576	10	7	13	114239003	114295788	56786	1
7029	TFDP2	0.19573	rs9942	23	11	3	141663270	141868386	205117	-1
7031	TFF1	0.09816	rs2839488	8	6	21	43782391	43786644	4254	-1
7032	TFF2	0.2281	rs225344	11	7	21	43766466	43771208	4743	-1
7033	TFF3	0.15699	rs186529	11	7	21	43731777	43735706	3930	-1
7035	TFPI	0.15113	rs8176580	18	10	2	188328957	188419219	90263	-1
7037	TFRC	0.56685	rs17788379	18	10	3	195776155	195809032	32878	-1
7038	TG	0.12415	rs12675044	130	15	8	133879205	134147143	267939	1
7039	TGFA	0.30918	rs1904212	71	14	2	70674412	70781147	106736	-1
7040	TGFB1	0.08785	rs2241716	1	1	19	41836812	41859831	23020	-1
7042	TGFB2	0.36091	rs17047888	39	13	1	218518676	218617961	99286	1
7043	TGFB3	0.12759	rs2284791	6	5	14	76424442	76448092	23651	-1
7044	LEFTY2	0.10118	rs2273405	5	4	1	226124298	226129083	4786	-1
7045	TGFBI	0.16055	rs17739831	47	13	5	135364584	135399507	34924	1
7046	TGFBR1	0.41816	rs868	19	10	9	101867412	101916474	49063	1
7047	TGM4	0.1707	rs3749195	13	8	3	44916098	44956088	39991	1
7048	TGFBR2	0.29526	rs6802220	61	14	3	30647994	30735634	87641	1
7049	TGFBR3	0.39957	rs4658112	115	15	1	92145900	92371559	225660	-1
705	BYSL	0.10042	rs12661819	3	3	6	41888965	41900784	11820	1
7050	TGIF1	0.2102	rs11664784	25	11	18	3412072	3458409	46338	1
